Installment,Loan_Purpose,Loan_Application_Type,Interest_Rate,Last_Payment_Amount,Loan_Amount,Revolving_Balance,Delinquency_In_2_years,Inquiries_In_6_Months,Mortgage_Accounts,Grade,Open_Accounts,Revolving_Utilization_Rate,Total_Accounts,Fico_Range_Low,Fico_Range_High,Address_State,Employment_Length,Home_Ownership,Verification_Status,Annual_Income,Loan_Status
356.98,debt_consolidation,Individual,17.09,10188.87,10000.0,9776.0,0.0,0.0,3.0,D,14.0,33.6,76.0,725.0,729.0,NE,<_1_year,MORTGAGE,Source_Verified,80000.0,fullypaid
889.38,credit_card,Individual,11.98,39228.52,40000.0,43097.0,0.0,0.0,2.0,B,13.0,67.1,22.0,740.0,744.0,TX,10+_years,MORTGAGE,Source_Verified,102000.0,fullypaid
1150.5,debt_consolidation,Individual,30.84,35630.74,35000.0,23001.0,0.0,2.0,1.0,G,14.0,42.0,30.0,670.0,674.0,MD,5_years,MORTGAGE,Source_Verified,136000.0,fullypaid
394.31,debt_consolidation,Individual,15.31,395.22,11325.0,6443.0,0.0,1.0,0.0,C,9.0,56.0,22.0,680.0,684.0,MI,10+_years,MORTGAGE,Not_Verified,39420.0,fullypaid
745.42,debt_consolidation,Joint_App,16.99,29443.9,30000.0,27635.0,0.0,0.0,0.0,D,18.0,61.1,19.0,690.0,694.0,MI,2_years,RENT,Verified,39500.0,fullypaid
431.57,debt_consolidation,Individual,18.54,431.57,16800.0,5673.0,0.0,1.0,11.0,E,11.0,35.9,37.0,665.0,669.0,MD,nan,MORTGAGE,Verified,87000.0,chargedoff
224.2,credit_card,Individual,9.49,668.42,7000.0,11254.0,0.0,1.0,1.0,B,15.0,38.7,35.0,665.0,669.0,FL,10+_years,MORTGAGE,Source_Verified,108000.0,fullypaid
251.65,debt_consolidation,Individual,9.99,251.54,7800.0,4976.0,0.0,2.0,2.0,B,10.0,52.0,16.0,675.0,679.0,TN,9_years,MORTGAGE,Verified,54000.0,fullypaid
386.82,credit_card,Individual,9.93,8466.64,12000.0,18381.0,0.0,0.0,4.0,B,17.0,53.7,34.0,660.0,664.0,SC,10+_years,MORTGAGE,Source_Verified,94000.0,fullypaid
332.1,other,Individual,11.99,9410.48,10000.0,28157.0,0.0,3.0,2.0,C,16.0,70.7,28.0,670.0,674.0,NY,nan,MORTGAGE,Verified,48000.0,fullypaid
624.73,debt_consolidation,Individual,16.99,41.9,17525.0,130276.0,0.0,0.0,4.0,D,12.0,71.1,28.0,725.0,729.0,AZ,10+_years,MORTGAGE,Verified,60000.0,fullypaid
564.81,credit_card,Individual,16.29,564.62,16000.0,15724.0,0.0,1.0,0.0,C,8.0,59.1,13.0,680.0,684.0,NV,9_years,RENT,Not_Verified,55000.0,fullypaid
330.91,debt_consolidation,Joint_App,26.24,10478.63,11000.0,6620.0,0.0,0.0,0.0,E,9.0,30.6,13.0,710.0,714.0,UT,<_1_year,RENT,Verified,27000.0,fullypaid
115.73,debt_consolidation,Individual,22.74,100.0,3000.0,6291.0,1.0,3.0,0.0,E,13.0,29.1,16.0,660.0,664.0,PA,6_years,RENT,Source_Verified,35000.0,chargedoff
224.04,home_improvement,Individual,9.44,6213.52,7000.0,29693.0,0.0,2.0,3.0,B,17.0,72.4,33.0,675.0,679.0,TX,10+_years,MORTGAGE,Source_Verified,89000.0,fullypaid
328.77,credit_card,Individual,18.75,341.92,9000.0,6776.0,0.0,3.0,0.0,D,5.0,45.8,5.0,665.0,669.0,NY,4_years,RENT,Source_Verified,32000.0,fullypaid
223.92,debt_consolidation,Individual,12.29,50.0,10000.0,15656.0,0.0,0.0,0.0,C,15.0,52.9,32.0,690.0,694.0,NJ,10+_years,RENT,Source_Verified,85000.0,chargedoff
507.8,debt_consolidation,Individual,13.33,0.73,15000.0,7043.0,0.0,1.0,0.0,C,12.0,67.7,17.0,690.0,694.0,NH,<_1_year,RENT,Source_Verified,30000.0,fullypaid
429.03,credit_card,Individual,6.49,428.73,14000.0,14253.0,0.0,1.0,3.0,A,14.0,30.3,27.0,710.0,714.0,MN,8_years,MORTGAGE,Not_Verified,65000.0,fullypaid
53.46,moving,Individual,21.98,12.12,1400.0,821.0,0.0,1.0,0.0,E,3.0,21.6,3.0,765.0,769.0,CA,<_1_year,RENT,Source_Verified,26000.0,fullypaid
209.71,credit_card,Individual,9.99,3157.7,6500.0,6467.0,0.0,1.0,0.0,B,16.0,21.4,30.0,675.0,679.0,CA,10+_years,RENT,Source_Verified,45000.0,fullypaid
575.06,credit_card,Individual,18.25,575.06,22525.0,3372.0,1.0,0.0,1.0,E,10.0,25.5,24.0,710.0,714.0,TX,3_years,MORTGAGE,Verified,115000.0,chargedoff
343.99,debt_consolidation,Individual,13.35,1368.39,15000.0,16172.0,0.0,1.0,0.0,C,14.0,41.4,37.0,700.0,704.0,TN,10+_years,RENT,Source_Verified,49000.0,fullypaid
376.59,debt_consolidation,Individual,23.99,376.59,9600.0,2830.0,0.0,4.0,0.0,F,13.0,28.6,19.0,665.0,669.0,WA,9_years,RENT,Verified,70000.0,chargedoff
300.79,debt_consolidation,Individual,7.99,4861.51,9600.0,3760.0,0.0,0.0,0.0,A,7.0,11.2,17.0,705.0,709.0,CA,4_years,OWN,Not_Verified,60000.0,fullypaid
559.44,credit_card,Individual,15.61,11272.08,16000.0,16231.0,0.0,1.0,0.0,D,10.0,67.6,14.0,670.0,674.0,CA,4_years,RENT,Verified,78000.0,fullypaid
365.66,debt_consolidation,Individual,14.33,365.66,15600.0,34473.0,0.0,1.0,1.0,C,11.0,65.5,30.0,700.0,704.0,IN,10+_years,MORTGAGE,Verified,66000.0,chargedoff
317.96,home_improvement,Individual,8.99,54.1,10000.0,192.0,0.0,0.0,2.0,B,7.0,3.0,9.0,660.0,664.0,MI,3_years,MORTGAGE,Not_Verified,65000.0,fullypaid
68.2,credit_card,Individual,7.26,145.79,2200.0,3798.0,0.0,1.0,0.0,A,10.0,17.3,12.0,730.0,734.0,FL,7_years,RENT,Not_Verified,20000.0,fullypaid
157.75,debt_consolidation,Individual,8.46,4707.92,5000.0,15951.0,0.0,1.0,1.0,A,9.0,50.3,25.0,705.0,709.0,WA,<_1_year,MORTGAGE,Verified,57000.0,fullypaid
204.26,debt_consolidation,Individual,8.19,204.12,6500.0,6295.0,0.0,0.0,0.0,A,5.0,61.7,24.0,670.0,674.0,FL,1_year,MORTGAGE,Not_Verified,59159.0,fullypaid
669.01,debt_consolidation,Individual,22.45,669.01,24000.0,2827.0,0.0,1.0,0.0,E,5.0,26.9,11.0,685.0,689.0,OH,10+_years,RENT,Not_Verified,65000.0,chargedoff
639.15,debt_consolidation,Individual,6.03,638.99,21000.0,2011.0,0.0,3.0,4.0,A,13.0,1.5,33.0,785.0,789.0,WA,5_years,MORTGAGE,Verified,110000.0,fullypaid
73.38,debt_consolidation,Individual,12.29,146.04,2200.0,4640.0,6.0,2.0,2.0,C,12.0,71.4,58.0,685.0,689.0,MI,10+_years,MORTGAGE,Not_Verified,96000.0,fullypaid
398.0,credit_card,Individual,20.75,10831.18,10600.0,304.0,0.0,2.0,0.0,E,28.0,0.8,43.0,765.0,769.0,CA,5_years,RENT,Verified,28000.0,fullypaid
166.05,credit_card,Individual,11.99,4851.44,5000.0,4601.0,0.0,1.0,0.0,B,4.0,59.0,8.0,700.0,704.0,WI,<_1_year,RENT,Source_Verified,25000.0,fullypaid
654.68,credit_card,Individual,10.99,965.81,20000.0,22067.0,0.0,1.0,0.0,B,6.0,42.8,7.0,715.0,719.0,IL,3_years,RENT,Source_Verified,80000.0,fullypaid
161.72,other,Individual,17.57,4095.76,4500.0,3808.0,0.0,0.0,2.0,D,5.0,62.0,18.0,660.0,664.0,WV,nan,OWN,Verified,20856.0,fullypaid
412.06,debt_consolidation,Individual,14.33,428.26,12000.0,20920.0,0.0,0.0,0.0,C,19.0,59.8,43.0,670.0,674.0,TX,2_years,MORTGAGE,Not_Verified,150000.0,fullypaid
235.42,home_improvement,Individual,10.91,4937.33,7200.0,16840.0,0.0,1.0,0.0,B,7.0,93.0,16.0,680.0,684.0,IN,2_years,MORTGAGE,Not_Verified,55000.0,fullypaid
365.31,credit_card,Individual,11.99,8126.44,11000.0,29709.0,0.0,0.0,5.0,B,10.0,89.5,26.0,700.0,704.0,FL,10+_years,MORTGAGE,Verified,98000.0,fullypaid
284.09,credit_card,Individual,15.61,1893.75,8125.0,3967.0,0.0,2.0,0.0,C,11.0,34.8,16.0,660.0,664.0,TX,3_years,RENT,Not_Verified,35000.0,fullypaid
582.38,debt_consolidation,Individual,18.49,7488.96,16000.0,14159.0,2.0,2.0,0.0,D,17.0,46.6,45.0,660.0,664.0,IN,4_years,MORTGAGE,Not_Verified,60000.0,fullypaid
188.69,credit_card,Individual,8.24,4681.72,6000.0,3080.0,0.0,1.0,4.0,B,10.0,41.6,21.0,700.0,704.0,IN,nan,MORTGAGE,Not_Verified,25968.0,fullypaid
569.58,major_purchase,Individual,10.99,15451.18,17400.0,8420.0,0.0,4.0,1.0,B,28.0,12.1,59.0,715.0,719.0,VA,5_years,MORTGAGE,Verified,160000.0,fullypaid
235.61,debt_consolidation,Individual,17.09,5007.89,6600.0,481.0,1.0,1.0,0.0,D,9.0,2.6,25.0,685.0,689.0,WI,5_years,RENT,Verified,60000.0,fullypaid
820.39,debt_consolidation,Individual,14.33,23871.42,35000.0,51430.0,0.0,0.0,5.0,C,16.0,79.7,35.0,670.0,674.0,CA,9_years,MORTGAGE,Source_Verified,150000.0,fullypaid
982.02,debt_consolidation,Individual,10.99,982.01,30000.0,920.0,0.0,1.0,1.0,B,14.0,6.2,23.0,780.0,784.0,GA,1_year,MORTGAGE,Source_Verified,115000.0,fullypaid
277.12,debt_consolidation,Individual,11.53,5561.3,8400.0,10175.0,6.0,0.0,3.0,B,7.0,54.3,32.0,660.0,664.0,LA,1_year,MORTGAGE,Source_Verified,31000.0,fullypaid
191.28,debt_consolidation,Individual,9.17,757.07,6000.0,3265.0,0.0,1.0,2.0,B,10.0,25.3,27.0,695.0,699.0,NY,7_years,RENT,Source_Verified,42000.0,fullypaid
516.2,credit_card,Individual,9.99,516.19,16000.0,12797.0,0.0,0.0,4.0,B,9.0,73.1,22.0,730.0,734.0,UT,10+_years,MORTGAGE,Source_Verified,57000.0,fullypaid
35.43,debt_consolidation,Individual,16.55,35.43,1000.0,5439.0,1.0,2.0,0.0,D,16.0,69.7,26.0,665.0,669.0,NY,10+_years,RENT,Source_Verified,30000.0,chargedoff
886.23,debt_consolidation,Individual,22.4,25062.85,31825.0,14644.0,0.0,1.0,0.0,E,11.0,57.0,15.0,700.0,704.0,AZ,10+_years,RENT,Verified,71000.0,fullypaid
259.36,debt_consolidation,Individual,18.99,259.36,10000.0,4654.0,3.0,0.0,1.0,D,11.0,41.9,27.0,670.0,674.0,TX,10+_years,OWN,Source_Verified,35000.0,chargedoff
669.46,credit_card,Individual,9.17,17041.42,21000.0,36263.0,0.0,1.0,4.0,B,32.0,42.2,47.0,710.0,714.0,FL,1_year,MORTGAGE,Verified,125400.0,fullypaid
326.97,debt_consolidation,Individual,10.91,326.97,10000.0,25860.0,0.0,0.0,4.0,B,13.0,38.7,28.0,685.0,689.0,NY,nan,MORTGAGE,Not_Verified,52000.0,chargedoff
558.58,debt_consolidation,Individual,13.33,16554.99,16500.0,9932.0,0.0,1.0,3.0,C,7.0,65.8,20.0,685.0,689.0,TX,10+_years,MORTGAGE,Verified,48000.0,fullypaid
410.23,debt_consolidation,Individual,18.45,430.74,16000.0,5312.0,0.0,1.0,1.0,D,13.0,36.9,19.0,700.0,704.0,MN,6_years,RENT,Verified,28800.0,chargedoff
161.18,home_improvement,Individual,9.93,161.18,5000.0,1416.0,1.0,3.0,1.0,B,12.0,9.3,23.0,740.0,744.0,CA,10+_years,MORTGAGE,Not_Verified,110000.0,chargedoff
257.66,other,Individual,13.49,113.37,11200.0,4278.0,0.0,0.0,0.0,C,12.0,28.9,25.0,765.0,769.0,CA,8_years,RENT,Not_Verified,56000.0,fullypaid
251.68,debt_consolidation,Individual,15.59,251.68,7200.0,9300.0,0.0,0.0,0.0,C,23.0,66.9,36.0,670.0,674.0,OR,1_year,RENT,Verified,53900.0,chargedoff
243.34,other,Individual,5.99,1524.15,8000.0,558.0,0.0,0.0,nan,A,6.0,2.0,8.0,755.0,759.0,CA,<_1_year,RENT,Source_Verified,75000.0,fullypaid
963.66,debt_consolidation,Individual,14.49,12542.84,28000.0,24185.0,1.0,1.0,0.0,C,12.0,78.3,26.0,680.0,684.0,NY,10+_years,RENT,Verified,75000.0,fullypaid
649.15,debt_consolidation,Individual,20.99,11531.19,24000.0,10026.0,0.0,1.0,1.0,E,11.0,54.2,23.0,660.0,664.0,OH,10+_years,OWN,Source_Verified,97000.0,fullypaid
186.34,debt_consolidation,Joint_App,7.39,3521.07,6000.0,5882.0,0.0,0.0,3.0,A,13.0,43.6,40.0,665.0,669.0,NC,<_1_year,MORTGAGE,Not_Verified,34000.0,fullypaid
497.74,small_business,Individual,8.9,13841.71,15675.0,20650.0,0.0,1.0,10.0,A,16.0,15.8,45.0,770.0,774.0,WA,10+_years,MORTGAGE,Source_Verified,100000.0,fullypaid
539.96,debt_consolidation,Individual,13.11,539.58,16000.0,20591.0,0.0,0.0,0.0,B,7.0,71.5,17.0,670.0,674.0,GA,1_year,OWN,Not_Verified,45000.0,fullypaid
273.6,debt_consolidation,Individual,16.99,6942.12,7675.0,6311.0,0.0,0.0,1.0,D,6.0,63.1,11.0,705.0,709.0,CA,6_years,RENT,Verified,32000.0,fullypaid
332.1,debt_consolidation,Individual,11.99,4667.98,10000.0,7584.0,0.0,0.0,0.0,B,11.0,62.2,15.0,670.0,674.0,CA,1_year,RENT,Verified,35000.0,fullypaid
475.16,major_purchase,Individual,14.65,80.28,13775.0,6414.0,0.0,1.0,0.0,C,10.0,70.5,13.0,660.0,664.0,NY,10+_years,RENT,Source_Verified,110000.0,fullypaid
346.9,debt_consolidation,Individual,15.05,8817.62,10000.0,9352.0,0.0,1.0,0.0,C,17.0,48.0,21.0,670.0,674.0,NY,<_1_year,RENT,Source_Verified,60000.0,fullypaid
123.57,debt_consolidation,Individual,13.33,123.3,3650.0,11895.0,0.0,0.0,0.0,C,10.0,68.4,13.0,675.0,679.0,CA,2_years,RENT,Not_Verified,75000.0,fullypaid
187.72,debt_consolidation,Individual,7.89,0.33,6000.0,24147.0,0.0,0.0,0.0,A,13.0,38.8,17.0,695.0,699.0,NY,5_years,RENT,Source_Verified,30000.0,fullypaid
282.7,debt_consolidation,Individual,18.99,7375.17,10900.0,23996.0,0.0,0.0,3.0,E,8.0,93.4,12.0,755.0,759.0,VA,10+_years,MORTGAGE,Source_Verified,45000.0,fullypaid
377.04,credit_card,Individual,8.18,2960.37,12000.0,20911.0,0.0,0.0,2.0,B,16.0,47.9,34.0,695.0,699.0,CA,10+_years,MORTGAGE,Verified,60000.0,fullypaid
341.22,debt_consolidation,Individual,12.99,12085.98,15000.0,4616.0,0.0,0.0,3.0,C,12.0,16.1,56.0,695.0,699.0,OK,10+_years,OWN,Not_Verified,75000.0,fullypaid
309.97,credit_card,Individual,7.26,926.08,10000.0,23776.0,1.0,0.0,8.0,A,20.0,39.2,38.0,700.0,704.0,RI,10+_years,MORTGAGE,Source_Verified,240000.0,fullypaid
766.12,debt_consolidation,Individual,6.49,16009.47,25000.0,12713.0,0.0,0.0,0.0,A,11.0,40.4,31.0,730.0,734.0,WI,6_years,RENT,Verified,160000.0,fullypaid
320.8,debt_consolidation,Individual,10.99,7246.24,9800.0,3136.0,0.0,0.0,1.0,B,6.0,32.7,22.0,685.0,689.0,TN,1_year,MORTGAGE,Source_Verified,70400.0,fullypaid
273.25,debt_consolidation,Individual,21.48,272.26,10000.0,4372.0,1.0,1.0,1.0,E,8.0,59.0,23.0,670.0,674.0,KS,9_years,MORTGAGE,Source_Verified,45000.0,fullypaid
589.22,credit_card,Individual,10.99,250.32,18000.0,10626.0,1.0,1.0,1.0,B,21.0,26.2,43.0,735.0,739.0,PA,1_year,MORTGAGE,Not_Verified,55000.0,fullypaid
225.87,debt_consolidation,Individual,14.09,1321.86,6600.0,9134.0,0.0,1.0,0.0,B,9.0,76.8,15.0,675.0,679.0,FL,10+_years,OWN,Not_Verified,36000.0,fullypaid
132.84,home_improvement,Individual,11.99,101.81,4000.0,5023.0,0.0,1.0,0.0,C,13.0,29.2,22.0,700.0,704.0,TX,10+_years,OWN,Not_Verified,25000.0,fullypaid
776.22,debt_consolidation,Individual,10.16,776.07,24000.0,22792.0,0.0,0.0,3.0,B,2.0,99.1,11.0,735.0,739.0,SD,10+_years,MORTGAGE,Verified,56400.0,fullypaid
310.56,credit_card,Individual,7.39,5505.62,10000.0,20208.0,1.0,0.0,2.0,A,13.0,81.2,29.0,690.0,694.0,FL,10+_years,MORTGAGE,Not_Verified,87269.0,fullypaid
330.57,debt_consolidation,Individual,11.67,330.53,10000.0,26652.0,1.0,0.0,6.0,B,11.0,64.4,36.0,685.0,689.0,NV,5_years,MORTGAGE,Source_Verified,40000.0,fullypaid
164.96,credit_card,Individual,11.53,2336.51,5000.0,2209.0,0.0,0.0,6.0,B,9.0,37.0,19.0,670.0,674.0,FL,5_years,RENT,Not_Verified,40500.0,fullypaid
733.02,debt_consolidation,Individual,18.99,14412.64,20000.0,4870.0,0.0,0.0,0.0,D,7.0,43.1,9.0,660.0,664.0,CA,<_1_year,RENT,Verified,85000.0,fullypaid
785.98,debt_consolidation,Individual,13.99,539.08,23000.0,36227.0,0.0,0.0,2.0,C,18.0,62.1,47.0,675.0,679.0,VA,<_1_year,MORTGAGE,Source_Verified,112000.0,fullypaid
561.52,debt_consolidation,Individual,17.57,13119.68,15625.0,12547.0,0.0,1.0,0.0,D,4.0,97.3,14.0,700.0,704.0,KY,nan,MORTGAGE,Verified,46000.0,fullypaid
555.76,home_improvement,Individual,24.5,17248.0,19125.0,3231.0,0.0,1.0,1.0,F,5.0,56.7,9.0,675.0,679.0,GA,10+_years,OWN,Verified,65000.0,fullypaid
450.91,credit_card,Individual,10.49,7989.51,13875.0,13478.0,0.0,0.0,0.0,B,12.0,59.1,26.0,675.0,679.0,AZ,3_years,RENT,Source_Verified,37000.0,fullypaid
221.4,debt_consolidation,Individual,12.69,4047.53,6600.0,5478.0,0.0,0.0,0.0,C,9.0,57.7,10.0,705.0,709.0,TX,5_years,OWN,Source_Verified,45000.0,fullypaid
136.7,major_purchase,Individual,13.99,4061.83,4000.0,7317.0,1.0,0.0,0.0,C,18.0,44.6,20.0,670.0,674.0,TX,5_years,RENT,Source_Verified,40000.0,fullypaid
321.78,major_purchase,Individual,16.99,321.78,12950.0,3688.0,0.0,1.0,2.0,D,6.0,46.1,16.0,670.0,674.0,AZ,<_1_year,RENT,Not_Verified,36000.0,chargedoff
240.92,home_improvement,Individual,14.49,5992.89,7000.0,24975.0,0.0,1.0,1.0,C,14.0,54.3,27.0,710.0,714.0,IN,10+_years,MORTGAGE,Source_Verified,60000.0,fullypaid
247.24,home_improvement,Individual,14.33,5005.71,7200.0,7429.0,0.0,0.0,1.0,C,12.0,42.9,20.0,700.0,704.0,DE,10+_years,MORTGAGE,Verified,45000.0,fullypaid
294.61,debt_consolidation,Individual,10.99,58.68,9000.0,4011.0,0.0,1.0,3.0,B,7.0,35.2,31.0,745.0,749.0,CO,4_years,OWN,Not_Verified,36000.0,fullypaid
405.96,debt_consolidation,Individual,16.29,208.81,11500.0,942.0,0.0,1.0,0.0,C,7.0,78.5,37.0,670.0,674.0,AL,nan,RENT,Verified,32940.0,chargedoff
594.0,credit_card,Individual,11.55,3502.2,18000.0,23405.0,0.0,2.0,7.0,B,23.0,54.2,45.0,705.0,709.0,IL,3_years,MORTGAGE,Not_Verified,100500.0,fullypaid
537.49,debt_consolidation,Individual,12.79,4905.37,16000.0,18795.0,0.0,0.0,0.0,C,9.0,82.4,18.0,695.0,699.0,CT,8_years,MORTGAGE,Source_Verified,100404.0,fullypaid
237.06,debt_consolidation,Joint_App,11.39,4150.87,7200.0,11423.0,0.0,2.0,3.0,B,15.0,14.7,30.0,790.0,794.0,WI,7_years,MORTGAGE,Verified,64000.0,fullypaid
346.9,debt_consolidation,Joint_App,15.05,8563.4,10000.0,6795.0,0.0,0.0,0.0,C,6.0,51.5,11.0,710.0,714.0,VA,<_1_year,RENT,Not_Verified,70000.0,fullypaid
531.86,debt_consolidation,Individual,7.89,531.7,17000.0,16828.0,0.0,0.0,4.0,A,11.0,50.2,21.0,700.0,704.0,CA,10+_years,RENT,Source_Verified,53000.0,fullypaid
188.81,debt_consolidation,Individual,15.61,1627.55,5400.0,12007.0,0.0,0.0,0.0,C,5.0,79.0,6.0,660.0,664.0,IN,4_years,RENT,Not_Verified,46948.0,fullypaid
608.72,debt_consolidation,Individual,6.03,9408.8,20000.0,18245.0,0.0,0.0,0.0,A,7.0,54.5,30.0,735.0,739.0,HI,10+_years,RENT,Source_Verified,126300.0,fullypaid
349.12,debt_consolidation,Individual,18.25,349.12,13675.0,7964.0,0.0,1.0,0.0,E,7.0,54.2,16.0,665.0,669.0,SC,1_year,RENT,Source_Verified,38000.0,chargedoff
493.99,debt_consolidation,Individual,14.49,4695.99,21000.0,21724.0,1.0,1.0,3.0,C,11.0,54.6,31.0,710.0,714.0,VA,1_year,MORTGAGE,Source_Verified,108000.0,fullypaid
164.81,other,Individual,11.47,164.75,5000.0,13099.0,2.0,0.0,1.0,B,17.0,46.0,23.0,685.0,689.0,NC,2_years,MORTGAGE,Source_Verified,137500.0,fullypaid
371.19,credit_card,Individual,7.12,7707.02,12000.0,19075.0,0.0,1.0,6.0,A,9.0,73.9,30.0,700.0,704.0,MN,10+_years,MORTGAGE,Not_Verified,100000.0,fullypaid
176.08,debt_consolidation,Individual,19.05,176.08,4800.0,3184.0,1.0,1.0,0.0,D,7.0,32.8,15.0,660.0,664.0,CA,5_years,RENT,Not_Verified,41000.0,chargedoff
292.8,credit_card,Individual,20.99,9578.53,10825.0,42521.0,0.0,1.0,1.0,E,10.0,95.1,40.0,695.0,699.0,VA,3_years,MORTGAGE,Not_Verified,70000.0,fullypaid
381.27,debt_consolidation,Individual,14.99,8860.51,11000.0,18790.0,0.0,1.0,4.0,C,15.0,69.3,44.0,665.0,669.0,SC,10+_years,MORTGAGE,Source_Verified,175000.0,fullypaid
846.62,debt_consolidation,Individual,24.99,846.62,28850.0,4411.0,4.0,0.0,2.0,F,12.0,35.6,35.0,665.0,669.0,MD,<_1_year,RENT,Source_Verified,65600.0,chargedoff
995.34,vacation,Individual,23.43,25120.0,35000.0,16780.0,0.0,5.0,4.0,F,18.0,21.0,30.0,700.0,704.0,NY,10+_years,MORTGAGE,Verified,169000.0,fullypaid
375.14,debt_consolidation,Individual,9.17,68.66,18000.0,20321.0,0.0,0.0,0.0,B,15.0,45.2,23.0,710.0,714.0,CA,5_years,RENT,Source_Verified,93000.0,fullypaid
320.05,debt_consolidation,Individual,12.99,319.9,9500.0,9559.0,0.0,2.0,6.0,B,11.0,42.9,43.0,665.0,669.0,WA,nan,RENT,Verified,105000.0,fullypaid
472.03,debt_consolidation,Individual,14.64,20013.19,20000.0,4993.0,0.0,2.0,4.0,C,17.0,4.8,63.0,770.0,774.0,MN,10+_years,MORTGAGE,Source_Verified,85000.0,fullypaid
340.51,home_improvement,Joint_App,10.07,15408.94,16000.0,922.0,0.0,0.0,3.0,B,28.0,2.5,48.0,745.0,749.0,ND,2_years,MORTGAGE,Verified,30000.0,fullypaid
597.78,debt_consolidation,Individual,11.99,6320.52,18000.0,14294.0,0.0,4.0,4.0,B,8.0,75.2,35.0,665.0,669.0,IL,4_years,MORTGAGE,Verified,138000.0,fullypaid
1174.91,debt_consolidation,Joint_App,12.74,32367.3,35000.0,33512.0,0.0,1.0,3.0,C,14.0,56.3,39.0,715.0,719.0,VT,10+_years,MORTGAGE,Source_Verified,82000.0,fullypaid
344.73,other,Individual,26.06,1536.96,11500.0,102633.0,0.0,2.0,3.0,G,11.0,11.6,22.0,665.0,669.0,CA,10+_years,RENT,Source_Verified,70000.0,fullypaid
720.15,debt_consolidation,Individual,10.99,720.05,22000.0,32586.0,0.0,0.0,3.0,B,13.0,37.0,30.0,710.0,714.0,IL,7_years,MORTGAGE,Not_Verified,132000.0,fullypaid
305.07,medical,Individual,9.67,1804.17,9500.0,13754.0,0.0,0.0,5.0,B,7.0,44.1,18.0,750.0,754.0,GA,1_year,MORTGAGE,Source_Verified,72240.0,fullypaid
572.19,credit_card,Individual,10.91,572.19,17500.0,8164.0,0.0,0.0,0.0,B,7.0,39.6,7.0,710.0,714.0,FL,8_years,OWN,Source_Verified,95000.0,chargedoff
160.03,small_business,Individual,9.44,3654.93,5000.0,326.0,0.0,0.0,1.0,B,3.0,65.2,15.0,665.0,669.0,OH,10+_years,MORTGAGE,Not_Verified,65000.0,fullypaid
323.38,debt_consolidation,Individual,10.15,1903.47,10000.0,10661.0,1.0,0.0,1.0,B,11.0,63.5,20.0,675.0,679.0,MI,10+_years,MORTGAGE,Not_Verified,71000.0,fullypaid
186.34,debt_consolidation,Individual,7.39,4510.95,6000.0,5426.0,0.0,0.0,0.0,A,12.0,23.6,18.0,725.0,729.0,FL,3_years,MORTGAGE,Source_Verified,72000.0,fullypaid
269.0,debt_consolidation,Individual,8.67,8542.99,8500.0,9875.0,0.0,1.0,2.0,B,16.0,32.3,27.0,665.0,669.0,TX,5_years,MORTGAGE,Not_Verified,72000.0,fullypaid
76.62,credit_card,Individual,6.49,41.84,2500.0,5695.0,0.0,1.0,0.0,A,24.0,12.9,40.0,720.0,724.0,NY,2_years,RENT,Source_Verified,75000.0,fullypaid
517.9,debt_consolidation,Individual,6.89,1.11,16800.0,12597.0,2.0,0.0,3.0,A,11.0,21.2,26.0,685.0,689.0,CA,nan,MORTGAGE,Source_Verified,65000.0,fullypaid
939.96,debt_consolidation,Individual,7.99,23346.85,30000.0,11416.0,0.0,1.0,4.0,A,16.0,19.7,45.0,680.0,684.0,AZ,2_years,MORTGAGE,Source_Verified,70000.0,fullypaid
711.43,debt_consolidation,Individual,10.15,711.37,22000.0,14197.0,1.0,0.0,6.0,B,8.0,33.6,20.0,730.0,734.0,IN,9_years,MORTGAGE,Source_Verified,75000.0,fullypaid
322.25,debt_consolidation,Individual,9.91,5045.4,10000.0,11013.0,1.0,1.0,nan,B,17.0,32.2,36.0,725.0,729.0,MI,3_years,MORTGAGE,Verified,26004.0,fullypaid
278.97,debt_consolidation,Individual,11.99,8530.91,8400.0,1772.0,0.0,2.0,0.0,C,8.0,22.4,46.0,740.0,744.0,WI,10+_years,RENT,Source_Verified,27000.0,fullypaid
371.52,credit_card,Individual,8.9,380.19,11700.0,18518.0,0.0,0.0,3.0,A,9.0,60.1,25.0,710.0,714.0,MA,10+_years,MORTGAGE,Verified,34200.0,fullypaid
391.45,debt_consolidation,Individual,10.75,391.26,12000.0,11837.0,0.0,0.0,4.0,B,11.0,66.5,21.0,705.0,709.0,OH,<_1_year,MORTGAGE,Source_Verified,31200.0,fullypaid
568.97,debt_consolidation,Individual,8.59,1686.49,18000.0,13184.0,1.0,1.0,1.0,A,12.0,23.5,29.0,740.0,744.0,OH,10+_years,MORTGAGE,Not_Verified,52000.0,fullypaid
353.95,debt_consolidation,Individual,7.97,10848.73,11300.0,26981.0,0.0,0.0,6.0,A,18.0,33.1,40.0,730.0,734.0,NJ,10+_years,MORTGAGE,Verified,350000.0,fullypaid
693.8,debt_consolidation,Individual,7.21,5958.25,22400.0,28274.0,0.0,0.0,0.0,A,9.0,40.1,17.0,705.0,709.0,CA,7_years,OWN,Source_Verified,108000.0,fullypaid
